21	Karen	M	eu
996	Karim	M	ar
218	Karl	M	eu
23	Karol	M	eu
16	Kazimierz	M	ar
26	Keith	M	eu
23	Kemal	M	ar
37	Ken	M	as
26	Kenan	M	eu
26	Kenneth	M	eu
36	Kenny	F	eu
16	Kenzo	M	eu
1999	Kévin	M	eu
198	Khaled	M	ar
220	Khalid	M	ar
17	Khalifa	F	ar
55	Khalil	M	ar
18	Kilian	M	eu
29	Killian	M	eu
48	Kim	M	as
48	Klaus	M	eu
53	Kleber	M	eu
18	Kodjo	M	eu
26	Koffi	M	af
19	Konrad	M	eu
16	Konstantin	M	eu
21	Krasimir	M	eu
81	Krzysztof	M	eu
26	Kurt	M	eu
99	Lahcen	M	ar
22	Lahcène	F	ar
36	Lahoucine	F	ar
32	Laid	M	ar
58	Lakhdar	M	ar
42	Lambert	M	eu
55	Lamine	F	ar
47	Landry	M	eu
87	Larbi	M	ar
30	Larry	M	eu
41	Lassana	F	eu
16	Laurence	F	eu
7133	Laurent	M	eu
30	Laurentiu	M	eu
16	Layachi	M	eu
23	Lazare	M	eu
31	Lazhar	M	eu
39	Leandre	M	eu
28	Lee	M	as
251	Leo	M	eu
626	Léon	M	eu
141	Léonard	M	eu
32	Léonardo	M	eu
62	Léonce	M	eu
30	Léonel	M	eu
116	Léopold	M	eu
17	Leszek	M	eu
21	Lewis	M	eu
161	Lilian	M	eu
27	Lino	M	eu
1830	Lionel	M	eu
22	Lionnel	M	eu
16	Livio	M	eu
22	Liviu	M	eu
53	Lo C	F	eu
28	Logan	M	eu
1560	Loïc	M	eu
19	Loïck	M	eu
29	Loïs	M	eu
92	Lorenzo	M	eu
61	Loris	M	eu
97	Lotfi	M	eu
3998	Louis	M	eu
32	Louis-Marie	F	eu
20	Lounès	M	eu
22	Lounis	M	eu
1440	Luc	M	eu
75	Luca	F	eu
414	Lucas	M	eu
37	Lucian	M	eu
65	Luciano	M	eu
1705	Lucien	M	eu
2176	Ludovic	M	eu
49	Ludwig	M	eu
159	Luigi	M	eu
291	Luis	M	eu
19	Lukas	M	eu
30	Lukasz	M	eu
19	Luke	M	eu
55	Lyes	M	eu
24	Lyonel	M	eu
27	M Hamed	M	eu
39	M'hamed	M	eu
20	Maamar	M	eu
29	Mabrouk	M	eu
24	Maciej	M	eu
17	Madani	M	eu
54	Madi	F	eu
53	Madjid	M	ar
80	Maël	M	eu
45	Mahamadou	M	eu
41	Mahdi	M	ar
35	Maher	M	eu
23	Mahfoud	M	ar
94	Mahmoud	M	ar
21	Mahmut	M	ar
34	Majid	M	ar
16	Makhlouf	M	ar
