3	Allainguillaume	M	ar
57	Allaire	F	ar
56	Allais	M	eu
7	Allaix	F	eu
26	Allal	M	ar
33	Allali	M	ar
20	Allam	M	ar
3	Allaman	M	ar
9	Allamand	M	eu
3	Allamel	M	eu
4	Allamelou	M	eu
10	Allan	M	ar
5	Allane	M	ar
5	Allani	M	ar
24	Allanic	M	ar
13	Allano	M	eu
8	Allaoua	F	ar
29	Allaoui	M	ar
212	Allard	M	eu
4	Allaria	F	ar
3	Allarousse	F	ar
48	Allart	M	eu
14	Allary	M	eu
3	Allasia	F	ar
3	Allaud	M	eu
5	Allaume	M	ar
3	Allauzum	M	ar
7	Allavena	F	ar
6	Allavoine	F	ar
7	Alle	F	eu
3	Alleau	M	eu
34	Alleaume	M	eu
5	Allèbe	F	eu
3	Allec	M	eu
10	Allée	F	eu
3	Allegaert	M	eu
68	Allègre	F	eu
12	Allegret	M	eu
4	Allegri	M	eu
11	Allegrini	M	eu
3	Alléguède	F	eu
5	Allek	M	eu
4	Allel	M	eu
4	Allely	F	eu
6	Allem	M	eu
6	Alleman	M	eu
84	Allemand	M	eu
10	Allemandou	M	eu
6	Allemane	F	eu
5	Allemann	M	eu
3	Allemeersch	M	eu
6	Allemoz	M	eu
38	Allen	M	eu
6	Allenbach	M	eu
6	Allender	M	eu
3	Allenic	M	eu
10	Alleno	M	eu
6	Alleon	M	eu
3	Allermoz	M	eu
9	Alles	M	eu
10	Allet	M	eu
7	Alletru	M	eu
3	Allevard	M	eu
4	Allex	F	eu
6	Allexandre	M	eu
5	Allexant	M	eu
3	Alleyne	F	eu
3	Allezina	F	eu
4	Allgaier	M	eu
4	Allias	M	eu
4	Alliat	M	eu
6	Alliaume	M	eu
3	Allibe	F	eu
24	Allibert	M	eu
4	Allichon	M	eu
7	Allie	F	eu
26	Allier	M	eu
11	Allies	M	eu
7	Alliet	M	eu
5	Alliez	M	eu
14	Alligier	M	eu
3	Allignet	M	eu
3	Allignol	M	eu
3	Alliliche	F	eu
7	Allimann	M	eu
14	Allin	M	eu
5	Alline	F	eu
3	Allinei	M	eu
11	Allio	M	eu
3	Alliod	M	eu
5	Allion	M	eu
9	Allione	F	eu
37	Alliot	M	eu
3	Allioui	M	eu
5	Allioux	F	eu
6	Allirand	M	eu
8	Allirol	M	eu
4	Allisio	M	eu
22	Allix	F	eu
13	Allo	M	eu
5	Allochon	M	eu
11	Alloin	M	eu
5	Allombert	M	eu
3	Allombert- Blaise	M	eu
